432031, Ульяновская обл, г. Ульяновск, ул. Заречная, д. 9|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ"""
432031, Ульяновская обл, г. Ульяновск, ул. Калнина, д. 11/1|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ"""
432031, Ульяновская обл, г. Ульяновск, ул. Калнина, д. 2|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ"""
432031, Ульяновская обл, г. Ульяновск, ул. Калнина, д. 5|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ"""
432031, Ульяновская обл, г. Ульяновск, ул. Калнина, д. 6/5|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ"""
432031, Ульяновская обл, г. Ульяновск, ул. Калнина, д. 7|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ"""
432031, Ульяновская обл, г. Ульяновск, ул. Калнина, д. 9|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ"""
432031, Ульяновская обл, г. Ульяновск, ул. Краснопролетарская, д. 6|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ"""
432031, Ульяновская обл, г. Ульяновск, ул. Ленинградская, д. 15/15|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ"""
432031, Ульяновская обл, г. Ульяновск, ул. Ленинградская, д. 17/9|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ"""
432031, Ульяновская обл, г. Ульяновск, ул. Ленинградская, д. 18/13|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ"""
432031, Ульяновская обл, г. Ульяновск, ул. Ленинградская, д. 19/10|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ"""
432031, Ульяновская обл, г. Ульяновск, ул. Ленинградская, д. 20/7|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОБРОСТИЛЬ"""
432031, Ульяновская обл, г. Ульяновск, ул. Ленинградская, д. 21|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОБРОСТИЛЬ"""
432031, Ульяновская обл, г. Ульяновск, ул. Ленинградская, д. 22/8|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОБРОСТИЛЬ"""
432031, Ульяновская обл, г. Ульяновск, ул. Ленинградская, д. 24|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОБРОСТИЛЬ"""
432031, Ульяновская обл, г. Ульяновск, ул. Ленинградская, д. 25|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""АБСОЛЮТ"""
432031, Ульяновская обл, г. Ульяновск, ул. Ленинградская, д. 28|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ"""
432031, Ульяновская обл, г. Ульяновск, ул. Ленинградская, д. 30|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ"""
432031, Ульяновская обл, г. Ульяновск, ул. Ленинградская, д. 32|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ"""
432031, Ульяновская обл, г. Ульяновск, ул. Ленинградская, д. 8|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ"""
432031, Ульяновская обл, г. Ульяновск, ул. Металлистов, д. 13|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЖК"""
432031, Ульяновская обл, г. Ульяновск, ул. Металлистов, д. 16/7|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ"""
432031, Ульяновская обл, г. Ульяновск, ул. Металлистов, д. 18|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ"""
432031, Ульяновская обл, г. Ульяновск, ул. Металлистов, д. 1А|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОБРОСТИЛЬ"""
432031, Ульяновская обл, г. Ульяновск, ул. Металлистов, д. 20|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""АБСОЛЮТ"""
432031, Ульяновская обл, г. Ульяновск, ул. Металлистов, д. 2А|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОБРОСТИЛЬ"""
432031, Ульяновская обл, г. Ульяновск, ул. Металлистов, д. 3|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОБРОСТИЛЬ"""
432031, Ульяновская обл, г. Ульяновск, ул. Металлистов, д. 5/10|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОБРОСТИЛЬ"""
432031, Ульяновская обл, г. Ульяновск, ул. Металлистов, д. 6|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГУК ЗАВОЛЖСКОГО РАЙОНА"""
432031, Ульяновская обл, г. Ульяновск, ул. Металлистов, д. 9|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕМСТРОЙСЕРВИС"""
432031, Ульяновская обл, г. Ульяновск, ул. Офицерская, д. 2|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ"""
432031, Ульяновская обл, г. Ульяновск, ул. Офицерская, д. 4|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ"""
432031, Ульяновская обл, г. Ульяновск, ул. Пионерская, д. 10|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ"""
432031, Ульяновская обл, г. Ульяновск, ул. Пионерская, д. 12|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""АБСОЛЮТ"""
432031, Ульяновская обл, г. Ульяновск, ул. Пионерская, д. 13/18|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""АБСОЛЮТ"""
432031, Ульяновская обл, г. Ульяновск, ул. Пионерская, д. 14/15|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""АБСОЛЮТ"""
432031, Ульяновская обл, г. Ульяновск, ул. Пионерская, д. 15|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""АБСОЛЮТ"""
432031, Ульяновская обл, г. Ульяновск, ул. Пионерская, д. 15А|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""АБСОЛЮТ"""
432031, Ульяновская обл, г. Ульяновск, ул. Пионерская, д. 16/16|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ"""
432031, Ульяновская обл, г. Ульяновск, ул. Пионерская, д. 17|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ"""
432031, Ульяновская обл, г. Ульяновск, ул. Пионерская, д. 18|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""АБСОЛЮТ"""
432031, Ульяновская обл, г. Ульяновск, ул. Пионерская, д. 9|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ  АУРА"""
432031, Ульяновская обл, г. Ульяновск, ул. Почтовая, д. 1|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ"""
432031, Ульяновская обл, г. Ульяновск, ул. Почтовая, д. 20/11|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ"""
432031, Ульяновская обл, г. Ульяновск, ул. Почтовая, д. 22|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""АБСОЛЮТ"""
432031, Ульяновская обл, г. Ульяновск, ул. Почтовая, д. 24|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""АБСОЛЮТ"""
432031, Ульяновская обл, г. Ульяновск, ул. Почтовая, д. 26|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""АБСОЛЮТ"""
432031, Ульяновская обл, г. Ульяновск, ул. Почтовая, д. 3|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОБРОСТИЛЬ"""
432031, Ульяновская обл, г. Ульяновск, ул. Советской Армии, д. 10|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОБРОСТИЛЬ"""
432031, Ульяновская обл, г. Ульяновск, ул. Советской Армии, д. 12|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""АБСОЛЮТ"""
432031, Ульяновская обл, г. Ульяновск, ул. Советской Армии, д. 1/9|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""АБСОЛЮТ"""
432031, Ульяновская обл, г. Ульяновск, ул. Советской Армии, д. 2|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""АБСОЛЮТ"""
432031, Ульяновская обл, г. Ульяновск, ул. Советской Армии, д. 3/13|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ"""
432031, Ульяновская обл, г. Ульяновск, ул. Советской Армии, д. 4|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""АБСОЛЮТ"""
432031, Ульяновская обл, г. Ульяновск, ул. Советской Армии, д. 5/14|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""АБСОЛЮТ"""
432031, Ульяновская обл, г. Ульяновск, ул. Советской Армии, д. 6|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ"""
432031, Ульяновская обл, г. Ульяновск, ул. Советской Армии, д. 7|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ"""
432031, Ульяновская обл, г. Ульяновск, ул. Советской Армии, д. 8|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ"""
432031, Ульяновская обл, г. Ульяновск, ул. Советской Армии, д. 9|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ"""
432031, Ульяновская обл, г. Ульяновск, ул. Спортплощадь, д. 4|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ"""
432031, Ульяновская обл, г. Ульяновск, ул. Спортплощадь, д. 6|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ"""
432031, Ульяновская обл, г. Ульяновск, ул. Спортплощадь, д. 8|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНО-МОНТАЖНОЕ УПРАВЛЕНИЕ"""
432032, Ульяновская обл, г. Ульяновск, проезд. Высотный, д. 5|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УК СОГЛАСИЕ"""
432032, Ульяновская обл, г. Ульяновск, проезд. Полбина, д. 30|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ СВОБОДНЫЙ ВЫБОР"""
432032, Ульяновская обл, г. Ульяновск, проезд. Полбина, д. 32|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ СВОБОДНЫЙ ВЫБОР"""
432032, Ульяновская обл, г. Ульяновск, ул. Октябрьская, д. 30А|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ СВОБОДНЫЙ ВЫБОР"""
432032, Ульяновская обл, г. Ульяновск, ул. Октябрьская, д. 32|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ВЕКТОР"""
432032, Ульяновская обл, г. Ульяновск, ул. Октябрьская, д. 32А|"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""ЗАПОВЕДНИК"""
432032, Ульяновская обл, г. Ульяновск, ул. Октябрьская, д. 34|"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ ""КОНДОМИНИУМ АГАТ"""
432032, Ульяновская обл, г. Ульяновск, ул. Октябрьская, д. 36|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УЛЛЭНД"""
432032, Ульяновская обл, г. Ульяновск, ул. Октябрьская, д. 38|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОИТЕЛЬНАЯ КОМПАНИЯ ВЕКТОР"""
432032, Ульяновская обл, г. Ульяновск, ул. Октябрьская, д. 40|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ"" ЭКОДОМ"""
432032, Ульяновская обл, г. Ульяновск, ул. Октябрьская, д. 41|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УК СОГЛАСИЕ"""
432032, Ульяновская обл, г. Ульяновск, ул. Октябрьская, д. 43|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УК СОГЛАСИЕ"""
432032, Ульяновская обл, г. Ульяновск, ул. Октябрьская, д. 45|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УК СОГЛАСИЕ"""
432032, Ульяновская обл, г. Ульяновск, ул. Октябрьская, д. 46|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""УЮТНЫЙ ДОМ"""
432032, Ульяновская обл, г. Ульяновск, ул. Октябрьская, д. 47|"ЖИЛИЩНО-СТРОИТЕЛЬНЫЙ КООПЕРАТИВ ""УЛЬЯНОВЕЦ"""
432032, Ульяновская обл, г. Ульяновск, ул. Октябрьская, д. 48|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""УЮТНЫЙ ДОМ"""
432032, Ульяновская обл, г. Ульяновск, ул. Октябрьская, д. 49|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УК СОГЛАСИЕ"""
432032, Ульяновская обл, г. Ульяновск, ул. Октябрьская, д. 53|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УК СОГЛАСИЕ"""
432032, Ульяновская обл, г. Ульяновск, ул. Октябрьская, д. 53А|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УК СОГЛАСИЕ"""
432032, Ульяновская обл, г. Ульяновск, ул. Октябрьская, д. 55|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УК СОГЛАСИЕ"""
432032, Ульяновская обл, г. Ульяновск, ул. Октябрьская, д. 55А|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УК СОГЛАСИЕ"""
432032, Ульяновская обл, г. Ульяновск, ул. Октябрьская, д. 57|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УК СОГЛАСИЕ"""
432032, Ульяновская обл, г. Ульяновск, ул. Октябрьская, д. 59|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УК СОГЛАСИЕ"""
432032, Ульяновская обл, г. Ульяновск, ул. Полбина, д. 24|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УЛЛЭНД"""
432032, Ульяновская обл, г. Ульяновск, ул. Полбина, д. 28|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЫСОТА"""
432032, Ульяновская обл, г. Ульяновск, ул. Полбина, д. 30|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СИМСТРОЙ"""
432032, Ульяновская обл, г. Ульяновск, ул. Полбина, д. 36|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УК СОГЛАСИЕ"""
432032, Ульяновская обл, г. Ульяновск, ул. Полбина, д. 36А|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УК СОГЛАСИЕ"""
432032, Ульяновская обл, г. Ульяновск, ул. Полбина, д. 38|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УК СОГЛАСИЕ"""
432032, Ульяновская обл, г. Ульяновск, ул. Полбина, д. 40|"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ ""ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ПОЛБИНА 40"""
432032, Ульяновская обл, г. Ульяновск, ул. Полбина, д. 40А|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УК СОГЛАСИЕ"""
432032, Ульяновская обл, г. Ульяновск, ул. Полбина, д. 42|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УК СОГЛАСИЕ"""
432032, Ульяновская обл, г. Ульяновск, ул. Полбина, д. 44|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УК СОГЛАСИЕ"""
432032, Ульяновская обл, г. Ульяновск, ул. Полбина, д. 44А|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УК СОГЛАСИЕ"""
432032, Ульяновская обл, г. Ульяновск, ул. Полбина, д. 46|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УК СОГЛАСИЕ"""
432032, Ульяновская обл, г. Ульяновск, ул. Полбина, д. 53|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ СВОБОДНЫЙ ВЫБОР"""
432032, Ульяновская обл, г. Ульяновск, ул. Полбина, д. 55|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ СВОБОДНЫЙ ВЫБОР"""
432032, Ульяновская обл, г. Ульяновск, ул. Полбина, д. 57|"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ ""ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ПОЛБИНА 57"""
432032, Ульяновская обл, г. Ульяновск, ул. Полбина, д. 59|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ СВОБОДНЫЙ ВЫБОР"""
432032, Ульяновская обл, г. Ульяновск, ул. Полбина, д. 59А|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ СВОБОДНЫЙ ВЫБОР"""
432032, Ульяновская обл, г. Ульяновск, ул. Полбина, д. 61|"ПОТРЕБИТЕЛЬСКИЙ    ЖИЛИЩНО - СТРОИТЕЛЬНЫЙ  КООПЕРАТИВ  ""АВАНГАРД """
432032, Ульяновская обл, г. Ульяновск, ул. Полбина, д. 61А|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ СВОБОДНЫЙ ВЫБОР"""
432032, Ульяновская обл, г. Ульяновск, ул. Полбина, д. 63|"ПОТРЕБИТЕЛЬСКОЕ ОБЩЕСТВО ЖИЛИЩНО-СТРОИТЕЛЬНЫЙ КООПЕРАТИВ ""ЮНОСТЬ"""
432032, Ульяновская обл, г. Ульяновск, ул. Полбина, д. 65|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УК СОГЛАСИЕ"""
432032, Ульяновская обл, г. Ульяновск, ул. Полбина, д. 67|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УК СОГЛАСИЕ"""
432032, Ульяновская обл, г. Ульяновск, ул. Терешковой, д. 16|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УЛЛЭНД"""
432032, Ульяновская обл, г. Ульяновск, ул. Терешковой, д. 1|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УК СОГЛАСИЕ"""
432032, Ульяновская обл, г. Ульяновск, ул. Терешковой, д. 1А|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УК СОГЛАСИЕ"""
432032, Ульяновская обл, г. Ульяновск, ул. Терешковой, д. 20|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УК СОГЛАСИЕ"""
432032, Ульяновская обл, г. Ульяновск, ул. Терешковой, д. 24|"ПОТРЕБИТЕЛЬСКИЙ КООПЕРАТИВ ЖИЛИЩНО-СТРОИТЕЛЬНЫЙ КООПЕРАТИВ ""ЗВЕЗДА"""
432032, Ульяновская обл, г. Ульяновск, ул. Терешковой, д. 26|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УК СОГЛАСИЕ"""
432032, Ульяновская обл, г. Ульяновск, ул. Терешковой, д. 30|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УК СОГЛАСИЕ"""
432032, Ульяновская обл, г. Ульяновск, ул. Терешковой, д. 3|"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УЛЛЭНД"""
